date,service,region,instance_type,storage_type,usage_units,data_egress_gb,cpu_utilization,memory_utilization,active_users,cost_usd,anomaly_flag
2024-09-17,EC2,us-east-1,t2.micro,,1.26,1.44,16.89,52.47,168,37.17,0
2024-09-17,S3,eu-west-1,,IA,0.98,1.1,,,816,10.02,0
2024-09-17,RDS,us-east-1,m5.large,,1.29,0.43,19.64,79.61,820,18.84,0
2024-09-17,Lambda,us-east-1,,,1.38,1.69,,,819,6.18,0
2024-09-17,DataTransfer,us-west-2,,,1.3,3.41,,,270,11.78,0
2024-09-18,EC2,us-west-2,t2.micro,,1.17,0.91,76.84,87.31,761,34.18,0
2024-09-18,S3,us-east-1,,Glacier,1.29,1.08,,,798,13.03,0
2024-09-18,RDS,eu-west-1,m5.large,,0.74,0.77,45.56,29.91,834,11.15,0
2024-09-18,Lambda,us-west-2,,,1.07,0.17,,,186,4.23,0
2024-09-18,DataTransfer,eu-west-1,,,0.97,9.52,,,486,12.27,0
2024-09-19,EC2,us-west-2,t2.micro,,0.91,1.34,66.17,46.02,327,26.87,0
2024-09-19,S3,eu-west-1,,Glacier,1.14,0.33,,,185,11.17,0
2024-09-19,RDS,us-west-2,t2.micro,,0.96,0.73,52.08,76.62,322,14.3,0
2024-09-19,Lambda,us-east-1,,,1.07,1.34,,,782,4.79,0
2024-09-19,DataTransfer,us-east-1,,,0.94,1.94,,,254,8.22,0
2024-09-20,EC2,us-east-1,t2.micro,,0.72,1.24,50.76,58.2,874,21.44,0
2024-09-20,S3,us-west-2,,Standard,1.37,0.82,,,61,13.56,0
2024-09-20,RDS,us-west-2,t2.micro,,0.87,1.96,40.91,38.71,102,13.5,0
2024-09-20,Lambda,us-west-2,,,0.77,0.25,,,434,3.08,0
2024-09-20,DataTransfer,us-west-2,,,1.02,2.86,,,852,9.31,0
2024-09-21,EC2,eu-west-1,t3.medium,,1.28,0.84,15.85,39.16,892,28.08,0
2024-09-21,S3,us-west-2,,Standard,1.4,0.35,,,56,10.28,0
2024-09-21,RDS,eu-west-1,m5.large,,1.24,0.89,45.8,86.85,403,13.91,0
2024-09-21,Lambda,us-east-1,,,0.92,0.42,,,394,2.86,0
2024-09-21,DataTransfer,us-east-1,,,1.08,6.29,,,675,9.38,0
2024-09-22,EC2,eu-west-1,m5.large,,0.81,1.01,76.42,66.48,762,18.15,0
2024-09-22,S3,us-west-2,,Glacier,1.07,1.44,,,670,8.43,0
2024-09-22,RDS,eu-west-1,t2.micro,,1.38,1.78,58.04,57.1,906,15.8,0
2024-09-22,Lambda,eu-west-1,,,0.87,0.92,,,471,2.98,0
2024-09-22,DataTransfer,eu-west-1,,,1.39,2.66,,,168,9.38,0
2024-09-23,EC2,us-west-2,t2.micro,,1.21,1.27,21.24,51.01,287,35.51,0
2024-09-23,S3,eu-west-1,,IA,1.01,1.1,,,303,10.24,0
2024-09-23,RDS,us-east-1,t3.medium,,1.31,0.12,81.09,43.04,215,18.98,0
2024-09-23,Lambda,us-west-2,,,1.06,1.88,,,651,5.01,0
2024-09-23,DataTransfer,eu-west-1,,,0.95,8.57,,,962,11.56,0
2024-09-24,EC2,eu-west-1,t3.medium,,1.32,1.55,68.82,75.81,567,38.84,0
2024-09-24,S3,eu-west-1,,Glacier,0.94,1.17,,,298,9.58,0
2024-09-24,RDS,us-west-2,t2.micro,,1.36,1.53,31.46,61.36,135,20.42,0
2024-09-24,Lambda,eu-west-1,,,1.36,1.76,,,893,6.11,0
2024-09-24,DataTransfer,us-east-1,,,1.24,5.62,,,182,12.36,0
2024-09-25,EC2,us-west-2,m5.large,,1.31,1.42,67.09,37.67,837,38.52,0
2024-09-25,S3,eu-west-1,,Standard,1.08,1.94,,,153,11.32,0
2024-09-25,RDS,us-east-1,m5.large,,0.9,1.21,13.97,26.63,367,13.6,0
2024-09-25,Lambda,eu-west-1,,,1.33,0.38,,,750,5.32,0
2024-09-25,DataTransfer,eu-west-1,,,0.86,6.85,,,162,10.05,0
2024-09-26,EC2,us-west-2,t2.micro,,1.36,0.97,66.19,79.64,268,39.78,0
2024-09-26,S3,eu-west-1,,Standard,1.24,1.32,,,955,12.53,0
2024-09-26,RDS,eu-west-1,t3.medium,,1.26,1.09,62.0,72.76,706,18.66,0
2024-09-26,Lambda,us-west-2,,,1.22,1.46,,,372,5.43,0
2024-09-26,DataTransfer,us-west-2,,,0.95,4.06,,,352,9.34,0
2024-09-27,EC2,us-west-2,m5.large,,1.0,1.43,58.3,40.92,927,29.44,0
2024-09-27,S3,us-east-1,,Standard,0.79,0.74,,,586,7.97,0
2024-09-27,RDS,eu-west-1,m5.large,,1.07,1.93,58.61,88.84,841,16.33,0
2024-09-27,Lambda,eu-west-1,,,0.73,1.32,,,501,3.44,0
2024-09-27,DataTransfer,us-east-1,,,0.9,3.49,,,278,8.62,0
2024-09-28,EC2,us-east-1,t3.medium,,1.26,1.02,28.63,79.17,947,27.71,0
2024-09-28,S3,us-east-1,,Glacier,1.22,1.25,,,78,9.38,0
2024-09-28,RDS,us-west-2,t2.micro,,0.83,0.13,89.88,21.74,580,9.04,0
2024-09-28,Lambda,eu-west-1,,,0.96,1.68,,,346,3.59,0
2024-09-28,DataTransfer,us-west-2,,,0.78,3.26,,,587,6.13,0
2024-09-29,EC2,eu-west-1,m5.large,,1.17,1.78,46.8,62.49,747,26.13,0
2024-09-29,S3,us-east-1,,Standard,0.94,1.04,,,202,7.25,0
2024-09-29,RDS,us-east-1,m5.large,,1.17,0.48,69.49,72.52,498,12.88,0
2024-09-29,Lambda,us-east-1,,,1.04,0.59,,,756,3.29,0
2024-09-29,DataTransfer,us-west-2,,,0.72,2.85,,,450,5.56,0
2024-09-30,EC2,us-east-1,t2.micro,,1.32,1.19,58.63,48.24,903,38.52,0
2024-09-30,S3,us-west-2,,Standard,1.09,0.77,,,650,10.87,0
2024-09-30,RDS,us-west-2,m5.large,,1.08,0.9,23.55,64.58,95,16.07,0
2024-09-30,Lambda,us-west-2,,,1.34,0.54,,,781,5.43,0
2024-09-30,DataTransfer,eu-west-1,,,1.32,9.42,,,128,14.83,0
2024-10-01,EC2,us-west-2,t3.medium,,1.01,0.68,67.52,40.09,638,29.32,0
2024-10-01,S3,us-west-2,,Glacier,0.97,1.71,,,655,10.16,0
2024-10-01,RDS,eu-west-1,m5.large,,0.78,0.5,83.66,60.71,226,11.52,0
2024-10-01,Lambda,us-east-1,,,1.12,0.73,,,252,4.66,0
2024-10-01,DataTransfer,us-east-1,,,1.07,1.17,,,412,8.77,0
2024-10-02,EC2,eu-west-1,m5.large,,1.31,1.53,29.82,22.54,439,38.46,0
2024-10-02,S3,us-east-1,,Standard,0.96,1.0,,,100,9.72,0
2024-10-02,RDS,us-west-2,t2.micro,,1.16,1.56,71.37,88.09,765,17.43,0
2024-10-02,Lambda,us-west-2,,,1.19,1.11,,,600,5.11,0
2024-10-02,DataTransfer,eu-west-1,,,0.99,1.38,,,850,8.28,0
2024-10-03,EC2,us-east-1,t3.medium,,0.75,0.91,58.78,37.91,827,22.02,0
2024-10-03,S3,us-west-2,,Glacier,1.26,0.99,,,372,12.56,0
2024-10-03,RDS,eu-west-1,m5.large,,0.99,1.8,81.7,68.0,611,15.12,0
2024-10-03,Lambda,us-west-2,,,0.76,1.73,,,421,3.79,0
2024-10-03,DataTransfer,us-east-1,,,0.82,2.39,,,92,7.53,0
2024-10-04,EC2,us-west-2,t3.medium,,0.79,0.59,55.78,50.93,947,23.19,0
2024-10-04,S3,us-east-1,,Glacier,0.91,0.15,,,445,8.85,0
2024-10-04,RDS,us-west-2,t3.medium,,1.25,0.56,61.71,81.13,764,18.36,0
2024-10-04,Lambda,eu-west-1,,,1.1,1.21,,,766,4.83,0
2024-10-04,DataTransfer,us-west-2,,,1.09,5.28,,,799,11.0,0
2024-10-05,EC2,eu-west-1,m5.large,,0.71,1.03,52.37,48.06,91,15.92,0
2024-10-05,S3,eu-west-1,,Glacier,0.75,1.58,,,959,6.2,0
2024-10-05,RDS,eu-west-1,t3.medium,,1.26,1.12,69.27,66.33,105,14.21,0
2024-10-05,Lambda,us-east-1,,,1.27,0.59,,,719,3.95,0
2024-10-05,DataTransfer,eu-west-1,,,0.7,2.27,,,583,5.19,0
2024-10-06,EC2,us-east-1,t2.micro,,1.35,1.09,62.92,83.23,501,29.77,0
2024-10-06,S3,us-west-2,,IA,1.28,1.71,,,762,10.06,0
2024-10-06,RDS,us-west-2,m5.large,,1.19,0.49,47.49,61.39,420,13.15,0
2024-10-06,Lambda,us-east-1,,,1.32,1.49,,,174,4.56,0
2024-10-06,DataTransfer,us-east-1,,,1.1,7.87,,,377,10.29,0
2024-10-07,EC2,us-east-1,t3.medium,,1.27,0.92,27.89,85.34,969,36.96,0
2024-10-07,S3,us-east-1,,Standard,1.36,0.01,,,905,13.09,0
2024-10-07,RDS,us-west-2,t2.micro,,1.23,1.58,61.14,79.74,443,18.61,0
2024-10-07,Lambda,us-east-1,,,1.32,0.87,,,672,5.5,0
2024-10-07,DataTransfer,eu-west-1,,,1.4,7.25,,,555,14.4,0
2024-10-08,EC2,us-east-1,m5.large,,0.76,0.0,45.97,78.58,936,21.96,0
2024-10-08,S3,us-east-1,,Standard,0.9,0.32,,,631,8.79,0
2024-10-08,RDS,us-east-1,m5.large,,1.38,1.09,54.78,56.41,806,20.48,0
2024-10-08,Lambda,eu-west-1,,,0.89,0.57,,,646,3.69,0
2024-10-08,DataTransfer,us-west-2,,,0.73,6.03,,,868,8.68,0
2024-10-09,EC2,us-west-2,t2.micro,,1.02,1.98,14.38,44.85,856,30.38,0
2024-10-09,S3,eu-west-1,,Standard,0.98,1.56,,,595,10.22,0
2024-10-09,RDS,us-west-2,t2.micro,,1.09,1.65,34.28,47.89,562,16.5,0
2024-10-09,Lambda,us-east-1,,,1.03,0.57,,,784,4.24,0
2024-10-09,DataTransfer,eu-west-1,,,0.92,0.98,,,418,7.57,0
2024-10-10,EC2,us-west-2,m5.large,,1.14,0.73,52.83,75.19,642,33.31,0
2024-10-10,S3,us-west-2,,Standard,1.1,0.36,,,759,10.74,0
2024-10-10,RDS,us-west-2,m5.large,,0.71,1.59,48.17,29.16,181,11.04,0
2024-10-10,Lambda,us-west-2,,,1.36,1.2,,,264,5.82,0
2024-10-10,DataTransfer,us-west-2,,,1.35,7.7,,,327,14.28,0
2024-10-11,EC2,us-west-2,t3.medium,,0.84,0.43,64.09,48.35,481,24.46,0
2024-10-11,S3,eu-west-1,,Standard,0.93,1.87,,,374,9.87,0
2024-10-11,RDS,us-west-2,m5.large,,0.96,1.24,22.75,87.76,838,14.46,0
2024-10-11,Lambda,us-west-2,,,0.82,0.24,,,203,3.27,0
2024-10-11,DataTransfer,us-west-2,,,1.34,1.94,,,603,11.28,0
2024-10-12,EC2,us-east-1,t2.micro,,0.98,1.71,44.55,47.03,324,22.16,0
2024-10-12,S3,us-east-1,,IA,0.93,1.26,,,463,7.35,0
2024-10-12,RDS,us-east-1,m5.large,,1.14,0.14,82.72,87.04,587,12.49,0
2024-10-12,Lambda,us-west-2,,,1.07,0.61,,,574,3.41,0
2024-10-12,DataTransfer,us-east-1,,,0.83,5.78,,,717,7.67,0
2024-10-13,EC2,us-east-1,t2.micro,,1.21,0.67,36.29,39.94,161,26.71,0
2024-10-13,S3,us-west-2,,IA,0.89,1.53,,,379,7.19,0
2024-10-13,RDS,eu-west-1,m5.large,,1.3,0.01,84.93,27.44,962,14.12,0
2024-10-13,Lambda,eu-west-1,,,1.06,0.92,,,334,3.52,0
2024-10-13,DataTransfer,us-west-2,,,1.28,7.56,,,994,11.23,0
2024-10-14,EC2,us-west-2,t3.medium,,1.26,1.06,48.53,67.64,761,37.12,0
2024-10-14,S3,eu-west-1,,Glacier,0.88,0.1,,,514,8.6,0
2024-10-14,RDS,us-east-1,t3.medium,,1.3,0.97,43.29,88.45,188,19.29,0
2024-10-14,Lambda,eu-west-1,,,1.15,0.76,,,997,4.84,0
2024-10-14,DataTransfer,eu-west-1,,,1.07,0.99,,,143,8.79,0
2024-10-15,EC2,eu-west-1,t2.micro,,1.3,1.76,53.95,65.93,565,38.5,0
2024-10-15,S3,us-east-1,,IA,0.92,0.19,,,525,9.04,0
2024-10-15,RDS,us-west-2,m5.large,,0.74,0.89,13.95,59.85,627,11.16,0
2024-10-15,Lambda,us-west-2,,,1.23,0.61,,,762,5.07,0
2024-10-15,DataTransfer,us-east-1,,,1.08,0.05,,,192,8.36,0
2024-10-16,EC2,us-east-1,t3.medium,,0.8,1.42,87.87,75.34,770,24.06,0
2024-10-16,S3,eu-west-1,,Standard,1.27,0.72,,,513,12.7,0
2024-10-16,RDS,eu-west-1,t2.micro,,0.9,0.75,50.72,42.33,847,13.53,0
2024-10-16,Lambda,eu-west-1,,,1.35,1.74,,,653,6.12,0
2024-10-16,DataTransfer,us-west-2,,,1.18,9.03,,,862,13.69,0
2024-10-17,EC2,eu-west-1,m5.large,,0.84,1.2,14.85,48.93,295,25.04,0
2024-10-17,S3,us-east-1,,Glacier,0.97,0.71,,,137,9.72,0
2024-10-17,RDS,us-east-1,m5.large,,0.84,1.07,84.79,78.45,915,12.71,0
2024-10-17,Lambda,us-east-1,,,0.91,0.86,,,906,3.97,0
2024-10-17,DataTransfer,us-west-2,,,0.72,9.47,,,832,10.34,0
2024-10-18,EC2,eu-west-1,t3.medium,,0.81,1.79,42.36,51.89,59,24.56,0
2024-10-18,S3,eu-west-1,,Standard,0.73,0.37,,,674,7.25,0
2024-10-18,RDS,us-east-1,m5.large,,1.18,0.77,37.69,78.51,936,17.63,0
2024-10-18,Lambda,us-west-2,,,0.85,0.5,,,171,3.54,0
2024-10-18,DataTransfer,us-east-1,,,0.9,1.92,,,328,7.92,0
2024-10-19,EC2,us-east-1,t2.micro,,0.75,0.71,69.81,58.55,754,16.89,0
2024-10-19,S3,eu-west-1,,Standard,1.19,0.8,,,768,9.09,0
2024-10-19,RDS,eu-west-1,t3.medium,,1.13,0.01,10.75,76.62,405,12.39,0
2024-10-19,Lambda,us-west-2,,,1.11,0.89,,,701,3.69,0
2024-10-19,DataTransfer,us-west-2,,,0.89,4.49,,,278,7.41,0
2024-10-20,EC2,us-east-1,t2.micro,,0.98,1.29,22.05,85.29,138,22.05,0
2024-10-20,S3,us-east-1,,IA,0.84,0.97,,,889,6.65,0
2024-10-20,RDS,us-east-1,t2.micro,,0.91,0.94,31.82,52.45,193,10.46,0
2024-10-20,Lambda,us-east-1,,,1.02,1.11,,,395,3.53,0
2024-10-20,DataTransfer,us-west-2,,,1.02,0.15,,,992,6.05,0
2024-10-21,EC2,us-west-2,t2.micro,,0.79,1.2,12.74,54.83,332,23.78,0
2024-10-21,S3,eu-west-1,,Standard,0.71,0.04,,,959,6.94,0
2024-10-21,RDS,eu-west-1,t2.micro,,1.05,0.37,55.92,64.62,930,15.59,0
2024-10-21,Lambda,us-west-2,,,1.22,0.67,,,721,5.09,0
2024-10-21,DataTransfer,eu-west-1,,,1.02,2.98,,,452,20.83,1
2024-10-22,EC2,eu-west-1,m5.large,,0.9,0.08,89.57,53.74,689,26.37,0
2024-10-22,S3,us-east-1,,Glacier,0.95,1.18,,,815,9.87,0
2024-10-22,RDS,us-east-1,t3.medium,,1.16,0.55,87.42,42.51,989,17.25,0
2024-10-22,Lambda,eu-west-1,,,1.13,0.52,,,80,4.68,0
2024-10-22,DataTransfer,eu-west-1,,,0.72,2.45,,,545,6.85,0
2024-10-23,EC2,us-west-2,t2.micro,,1.34,0.82,25.3,56.2,105,39.84,0
2024-10-23,S3,eu-west-1,,Standard,0.71,1.4,,,840,7.63,0
2024-10-23,RDS,eu-west-1,t2.micro,,0.79,1.07,80.36,48.7,271,12.07,0
2024-10-23,Lambda,us-east-1,,,0.75,0.56,,,623,3.21,0
2024-10-23,DataTransfer,us-west-2,,,1.36,2.83,,,651,12.08,0
2024-10-24,EC2,us-west-2,m5.large,,1.23,0.01,83.42,33.82,848,36.33,0
2024-10-24,S3,us-east-1,,IA,1.36,0.27,,,881,13.49,0
2024-10-24,RDS,eu-west-1,t3.medium,,1.35,1.44,70.31,35.33,414,20.63,0
2024-10-24,Lambda,us-east-1,,,1.13,1.54,,,274,5.21,0
2024-10-24,DataTransfer,eu-west-1,,,0.9,8.2,,,640,11.13,0
2024-10-25,EC2,eu-west-1,t3.medium,,1.02,0.63,56.48,71.09,587,30.47,0
2024-10-25,S3,us-east-1,,Glacier,1.01,1.22,,,358,10.5,0
2024-10-25,RDS,eu-west-1,t3.medium,,1.23,0.55,82.4,77.25,100,18.39,0
2024-10-25,Lambda,eu-west-1,,,1.27,0.71,,,329,5.33,0
2024-10-25,DataTransfer,us-west-2,,,1.37,6.53,,,131,14.06,0
2024-10-26,EC2,us-west-2,t2.micro,,0.86,0.82,72.41,73.99,379,19.53,0
2024-10-26,S3,eu-west-1,,Glacier,0.82,0.29,,,759,6.22,0
2024-10-26,RDS,us-west-2,m5.large,,0.78,1.51,70.6,76.68,948,9.38,0
2024-10-26,Lambda,eu-west-1,,,0.88,0.45,,,320,2.83,0
2024-10-26,DataTransfer,us-west-2,,,1.36,3.69,,,408,9.89,0
2024-10-27,EC2,us-west-2,t2.micro,,1.35,0.37,30.22,48.46,336,30.22,0
2024-10-27,S3,eu-west-1,,IA,0.82,0.53,,,345,6.33,0
2024-10-27,RDS,us-west-2,t3.medium,,1.25,0.21,18.59,27.08,376,13.94,0
2024-10-27,Lambda,eu-west-1,,,1.08,1.95,,,62,4.18,0
2024-10-27,DataTransfer,eu-west-1,,,1.08,9.68,,,909,11.22,0
2024-10-28,EC2,us-east-1,t3.medium,,0.78,1.89,43.87,20.65,910,23.97,0
2024-10-28,S3,us-west-2,,Standard,1.32,0.74,,,810,13.42,0
2024-10-28,RDS,eu-west-1,t3.medium,,1.31,1.32,44.72,77.36,881,20.05,0
2024-10-28,Lambda,eu-west-1,,,1.12,1.39,,,214,5.12,0
2024-10-28,DataTransfer,us-west-2,,,0.74,4.8,,,256,8.24,0
2024-10-29,EC2,us-east-1,t2.micro,,1.34,0.53,82.32,42.45,623,40.06,0
2024-10-29,S3,eu-west-1,,IA,1.2,0.89,,,188,12.36,0
2024-10-29,RDS,eu-west-1,t3.medium,,1.27,0.82,36.14,72.14,854,19.29,0
2024-10-29,Lambda,eu-west-1,,,0.73,0.9,,,689,3.35,0
2024-10-29,DataTransfer,eu-west-1,,,1.33,1.26,,,337,11.14,0
2024-10-30,EC2,eu-west-1,t3.medium,,1.0,1.75,34.12,26.62,306,30.66,0
2024-10-30,S3,us-east-1,,IA,0.74,0.21,,,466,7.4,0
2024-10-30,RDS,us-east-1,m5.large,,1.28,1.71,84.21,86.49,105,19.86,0
2024-10-30,Lambda,us-east-1,,,0.94,1.92,,,951,4.69,0
2024-10-30,DataTransfer,us-east-1,,,0.74,6.43,,,539,9.12,0
2024-10-31,EC2,us-east-1,m5.large,,1.04,0.73,61.15,29.03,415,31.41,0
2024-10-31,S3,us-east-1,,Standard,0.73,1.83,,,692,8.15,0
2024-10-31,RDS,eu-west-1,t2.micro,,1.04,0.8,22.12,50.93,466,15.85,0
2024-10-31,Lambda,eu-west-1,,,0.95,0.13,,,686,3.86,0
2024-10-31,DataTransfer,us-west-2,,,1.12,1.2,,,137,9.54,0
2024-11-01,EC2,us-west-2,t2.micro,,1.13,0.81,26.63,76.94,263,34.03,0
2024-11-01,S3,us-west-2,,Glacier,0.83,1.15,,,81,8.86,0
2024-11-01,RDS,us-east-1,m5.large,,1.36,1.04,38.18,36.38,696,20.83,0
2024-11-01,Lambda,eu-west-1,,,0.84,1.92,,,764,4.29,0
2024-11-01,DataTransfer,us-west-2,,,1.19,4.89,,,542,11.89,0
2024-11-02,EC2,eu-west-1,t2.micro,,1.13,1.35,72.19,58.97,863,26.14,0
2024-11-02,S3,us-east-1,,IA,0.75,1.36,,,130,6.32,0
2024-11-02,RDS,us-east-1,t3.medium,,0.84,1.75,66.36,51.77,917,10.29,0
2024-11-02,Lambda,eu-west-1,,,1.29,0.96,,,215,4.36,0
2024-11-02,DataTransfer,us-east-1,,,1.05,5.79,,,238,9.16,0
2024-11-03,EC2,eu-west-1,t3.medium,,1.06,0.6,43.8,40.88,386,24.24,0
2024-11-03,S3,eu-west-1,,IA,0.98,1.18,,,954,7.96,0
2024-11-03,RDS,eu-west-1,t2.micro,,1.05,1.56,77.31,60.58,291,12.61,0
2024-11-03,Lambda,eu-west-1,,,0.9,1.79,,,572,3.59,0
2024-11-03,DataTransfer,us-east-1,,,0.94,7.22,,,848,9.28,0
2024-11-04,EC2,us-west-2,t3.medium,,1.08,0.56,14.93,31.37,172,58.75,1
2024-11-04,S3,eu-west-1,,Standard,0.91,1.25,,,829,9.76,0
2024-11-04,RDS,eu-west-1,t3.medium,,0.98,0.73,27.35,66.87,875,15.15,0
2024-11-04,Lambda,eu-west-1,,,0.75,0.18,,,360,3.1,0
2024-11-04,DataTransfer,us-east-1,,,0.88,8.25,,,582,11.17,0
2024-11-05,EC2,eu-west-1,m5.large,,0.83,0.17,67.13,33.74,886,25.03,0
2024-11-05,S3,us-east-1,,Glacier,1.09,1.05,,,669,11.46,0
2024-11-05,RDS,eu-west-1,t3.medium,,1.16,1.33,32.9,52.21,550,18.23,0
2024-11-05,Lambda,us-west-2,,,0.85,0.05,,,692,3.43,0
2024-11-05,DataTransfer,eu-west-1,,,0.85,2.28,,,466,7.95,0
2024-11-06,EC2,us-east-1,t3.medium,,1.24,0.9,70.29,86.89,225,38.02,0
2024-11-06,S3,us-east-1,,Standard,0.88,1.3,,,220,9.51,0
2024-11-06,RDS,eu-west-1,t2.micro,,1.32,0.92,64.16,54.81,590,20.48,0
2024-11-06,Lambda,eu-west-1,,,0.9,1.97,,,805,4.63,0
2024-11-06,DataTransfer,us-east-1,,,0.92,9.96,,,839,12.43,0
2024-11-07,EC2,us-east-1,m5.large,,0.96,0.75,40.68,78.56,104,29.4,0
2024-11-07,S3,eu-west-1,,Standard,0.9,0.67,,,720,9.47,0
2024-11-07,RDS,eu-west-1,t2.micro,,1.11,1.4,78.31,29.81,602,17.48,0
2024-11-07,Lambda,eu-west-1,,,0.71,0.19,,,613,2.95,0
2024-11-07,DataTransfer,us-west-2,,,1.21,0.81,,,670,10.17,0
2024-11-08,EC2,us-east-1,t3.medium,,0.99,1.92,57.94,76.52,969,31.18,0
2024-11-08,S3,us-east-1,,Standard,0.82,0.54,,,657,8.57,0
2024-11-08,RDS,us-east-1,m5.large,,1.05,1.73,86.21,48.34,181,16.86,0
2024-11-08,Lambda,us-west-2,,,1.38,0.55,,,855,5.87,0
2024-11-08,DataTransfer,us-west-2,,,0.86,6.81,,,88,10.36,0
2024-11-09,EC2,us-west-2,t2.micro,,1.35,1.67,89.64,21.58,432,31.71,0
2024-11-09,S3,us-west-2,,IA,0.94,1.1,,,882,7.68,0
2024-11-09,RDS,us-west-2,t2.micro,,0.74,0.74,50.46,59.22,521,8.82,0
2024-11-09,Lambda,us-west-2,,,0.95,1.23,,,530,3.5,0
2024-11-09,DataTransfer,us-west-2,,,1.08,6.4,,,760,9.8,0
2024-11-10,EC2,us-east-1,m5.large,,1.29,0.3,46.49,54.47,134,29.59,0
2024-11-10,S3,us-west-2,,Standard,0.98,0.38,,,307,7.64,0
2024-11-10,RDS,eu-west-1,t3.medium,,0.99,1.5,86.91,52.13,138,12.12,0
2024-11-10,Lambda,us-west-2,,,1.36,1.21,,,136,4.75,0
2024-11-10,DataTransfer,eu-west-1,,,1.1,5.01,,,313,9.23,0
2024-11-11,EC2,us-east-1,t2.micro,,1.17,1.09,28.64,60.15,521,65.63,1
2024-11-11,S3,us-east-1,,Glacier,1.2,1.0,,,317,12.79,0
2024-11-11,RDS,eu-west-1,t2.micro,,1.27,0.08,39.37,57.96,831,19.55,0
2024-11-11,Lambda,us-east-1,,,1.22,0.02,,,751,5.0,0
2024-11-11,DataTransfer,eu-west-1,,,1.35,4.88,,,108,13.49,0
2024-11-12,EC2,eu-west-1,t2.micro,,1.2,1.35,66.45,54.25,862,37.65,0
2024-11-12,S3,us-west-2,,Standard,1.07,0.15,,,567,10.98,0
2024-11-12,RDS,us-east-1,m5.large,,0.73,1.7,89.81,82.09,487,12.11,0
2024-11-12,Lambda,us-east-1,,,0.96,0.46,,,555,4.17,0
2024-11-12,DataTransfer,us-east-1,,,0.91,1.76,,,739,8.36,0
2024-11-13,EC2,us-east-1,m5.large,,0.92,1.34,25.03,63.74,87,29.12,0
2024-11-13,S3,us-west-2,,Glacier,0.91,1.78,,,209,10.2,0
2024-11-13,RDS,us-west-2,t3.medium,,0.87,0.9,35.64,72.11,625,13.87,0
2024-11-13,Lambda,eu-west-1,,,1.01,1.72,,,822,4.99,0
2024-11-13,DataTransfer,us-east-1,,,1.21,3.47,,,263,11.68,0
2024-11-14,EC2,us-east-1,t2.micro,,0.98,0.23,56.15,22.87,105,30.5,0
2024-11-14,S3,eu-west-1,,Standard,1.17,0.09,,,655,12.06,0
2024-11-14,RDS,us-west-2,t2.micro,,0.79,1.11,81.52,88.2,602,12.75,0
2024-11-14,Lambda,us-west-2,,,0.95,0.43,,,647,4.12,0
2024-11-14,DataTransfer,us-east-1,,,1.06,2.0,,,250,9.73,0
2024-11-15,EC2,us-west-2,t2.micro,,1.32,1.14,74.95,76.56,829,41.54,0
2024-11-15,S3,us-east-1,,Glacier,1.03,1.28,,,56,11.31,0
2024-11-15,RDS,eu-west-1,m5.large,,1.24,1.0,38.6,39.42,257,19.77,0
2024-11-15,Lambda,us-east-1,,,1.18,1.74,,,256,5.76,0
2024-11-15,DataTransfer,us-east-1,,,1.24,5.61,,,671,13.04,0
2024-11-16,EC2,us-west-2,t3.medium,,1.35,1.05,33.33,38.68,537,32.06,0
2024-11-16,S3,eu-west-1,,Glacier,1.09,1.48,,,591,9.19,0
2024-11-16,RDS,eu-west-1,t3.medium,,1.22,0.62,34.5,78.65,379,14.55,0
2024-11-16,Lambda,us-east-1,,,0.8,1.76,,,860,3.36,0
2024-11-16,DataTransfer,eu-west-1,,,0.79,4.62,,,414,7.21,0
2024-11-17,EC2,us-east-1,t2.micro,,1.4,1.5,61.58,44.87,501,33.4,0
2024-11-17,S3,eu-west-1,,Glacier,0.7,0.96,,,656,5.97,0
2024-11-17,RDS,eu-west-1,t2.micro,,0.72,0.73,28.97,51.31,673,8.82,0
2024-11-17,Lambda,eu-west-1,,,1.37,0.45,,,267,4.48,0
2024-11-17,DataTransfer,us-west-2,,,1.0,9.86,,,355,11.14,0
2024-11-18,EC2,us-east-1,t3.medium,,1.1,1.86,14.38,49.51,770,35.19,0
2024-11-18,S3,eu-west-1,,IA,0.8,0.0,,,907,8.32,0
2024-11-18,RDS,us-west-2,m5.large,,1.14,1.83,26.69,66.57,831,18.78,0
2024-11-18,Lambda,us-east-1,,,0.79,1.61,,,228,4.11,0
2024-11-18,DataTransfer,us-west-2,,,1.12,1.71,,,541,22.4,1
2024-11-19,EC2,us-west-2,t2.micro,,0.79,0.89,75.23,82.25,855,25.2,0
2024-11-19,S3,us-east-1,,IA,0.88,1.76,,,119,10.11,0
2024-11-19,RDS,us-west-2,m5.large,,0.76,1.15,84.9,80.67,760,12.43,0
2024-11-19,Lambda,us-east-1,,,1.07,1.58,,,548,5.26,0
2024-11-19,DataTransfer,us-east-1,,,1.15,3.39,,,487,11.33,0
2024-11-20,EC2,us-east-1,t2.micro,,0.93,0.67,12.06,43.87,632,29.47,0
2024-11-20,S3,us-east-1,,Standard,1.35,1.26,,,277,14.8,0
2024-11-20,RDS,us-east-1,m5.large,,1.36,0.98,37.35,84.7,302,21.88,0
2024-11-20,Lambda,us-east-1,,,1.11,1.1,,,493,5.19,0
2024-11-20,DataTransfer,us-east-1,,,1.0,6.52,,,357,11.64,0
